rank,team_id,team_slug,team_name,tier
2135,24361,inetgamer,"97

InetGamer

1,000",5
2136,24362,suola,"97

suola

1,000",5
2137,24363,sunset-boulevard-cup,"97

sunset boulevard cup

1,000",5
2138,24364,redbeaks-esports,"97

redbeaks eSports

1,000",5
2139,24365,sb-red,"97

sB.red

1,000",5
2140,24366,maver1ck,"97

maver1ck

1,000",5
2141,24367,nl-gaming,"97

NL Gaming

1,000",5
2142,24368,koncsok-maffia,"97

KONCSOK MAFFIA

1,000",5
2143,24369,new-era-cs-go,"97

New Era CS:GO

1,000",5
2144,24370,lotta-lotion,"97

Lotta Lotion

1,000",5
2145,24372,recess-no,"97

Recess.no

1,000",5
2146,24373,nabbacash,"97

$nabbaCash

1,000",5
2147,24374,kvikksikterne,"97

Kvikksikterne

1,000",5
2148,24375,ja,"97

jA

1,000",5
2149,24376,billy-hylle,"97

Billy Hylle

1,000",5
2150,24377,rageplay-no,"97

RagePlay.no

1,000",5
2151,24378,skinkerytterne,"97

Skinkerytterne

1,000",5
2152,24379,snake-on-the-gathering,"97

Snake on the Gathering

1,000",5
2153,24380,gg1337,"97

GG1337

1,000",5
2154,24381,asser-gaming,"97

Asser Gaming

1,000",5
2155,24383,venko-gaming,"97

Venko Gaming

1,000",5
2156,24384,sauce-machine,"97

Sauce Machine

1,000",5
2157,24385,team-syrinxx,"97

Team Syrinxx

1,000",5
2158,24386,team-bibanator,"97

Team Bibanator

1,000",5
2159,24387,team-ironiehelm,"97

Team Ironiehelm

1,000",5
2160,24389,in-finity,"97

In-Finity

1,000",5
2161,24390,nonnerid,"97

nonnerid

1,000",5
2162,24391,csgopoker,"97

csgopoker

1,000",5
2163,24392,xpresive-club,"97

XPRESIVE Club

1,000",5
2164,24393,unbound-fi,"97

Unbound.fi

1,000",5
2165,24394,9tyeight,"97

9TYEIGHT

1,000",5
2166,24396,daxz,"97

DaXz

1,000",5
2167,24397,dotastars,"97

DOTAStarS

1,000",5
2168,24401,esport-engine,"97

eSport Engine

1,000",5
2169,24403,invited,"97

Invited

1,000",5
2170,24407,creation-5peaks,"97

Creation 5Peaks

1,000",5
2171,24408,raised-by-wolves,"97

Raised By Wolves

1,000",5
2172,24410,unk1nd,"97

UNK1ND

1,000",5
2173,24412,rushb,"97

RushB

1,000",5
2174,24413,rgs,"97

rGs

1,000",5
2175,24415,awesomeguys,"97

AWESOMEGUYS

1,000",5
2176,24418,stronggaming,"97

StronGGaming

1,000",5
2177,24419,efuture-beijing,"97

eFuture Beijing

1,000",5
2178,24423,xym,"97

xym

1,000",5
2179,24425,awesomniac,"97

Awesomniac

1,000",5
2180,24426,3d-fr,"97

3D.fr

1,000",5
2181,24427,enemy-intelligence,"97

Enemy Intelligence

1,000",5
2182,24428,bx3-2,"97

BX3-2

1,000",5
2183,24429,homesent,"97

HOMESENT

1,000",5
2184,24431,exabf4,"97

ExAbf4

1,000",5
2185,24432,attempt-9,"97

Attempt 9

1,000",5
2186,24433,dreamon,"97

DreamON

1,000",5
2187,24434,tenaciousgaming,"97

TenaciousGaming

1,000",5
2188,24436,dead-element-gaming,"97

Dead Element Gaming

1,000",5
2189,24438,still-playing-video-games,"97

Still playing video games

1,000",5
2190,24439,pocketglobe,"97

Pocketglobe

1,000",5
2191,24440,five-deep,"97

FIVE DEEP

1,000",5
2192,24441,royal-flush-seven,"97

Royal Flush Seven

1,000",5
2193,24443,memestars,"97

Memestars

1,000",5
2194,24444,n0-0rg,"97

n0_0rg

1,000",5
2195,24445,oink-oink,"97

Oink-Oink

1,000",5
2196,24446,leveldown-fr,"97

LevelDown.fr

1,000",5
2197,24447,normandy-viking-gaming,"97

Normandy Viking Gaming

1,000",5
2198,24448,operation-kino-cs-go,"97

Operation Kino CS:GO

1,000",5
2199,24449,remo-brave-e-sports,"97

Remo Brave e-Sports

1,000",5
2200,24451,true-esport,"97

True eSport

1,000",5
2201,24452,team-alientech-br,"97

Team Alientech.BR

1,000",5
2202,24454,ja-vi,"97

jA'VI

1,000",5
2203,24456,karnal-mvp,"97

Karnal.MVP

1,000",5
2204,24457,deaka,"97

Deaka

1,000",5
2205,24458,eyesight,"97

EyeSight

1,000",5
2206,24459,h-mazters,"97

h$mazters

1,000",5
2207,24460,last-resort,"97

Last Resort

1,000",5
2208,24461,wasps-e-sport,"97

Wasps e-Sport

1,000",5
2209,24462,szefostwo,"97

-szefostwo-

1,000",5
2210,24465,united,"97

united

1,000",5
2211,24466,cnxa,"97

CNXA

1,000",5
2212,24467,ventus-gaming,"97

Ventus Gaming

1,000",5
2213,24468,edenfun-gaming,"97

EDENFUN Gaming

1,000",5
2214,24469,bizon-until-we-tilt,"97

Bizon until we tilt

1,000",5
2215,24470,girthboys,"97

girthboys

1,000",5
2216,24472,aogiri-tree,"97

Aogiri Tree

1,000",5
2217,24473,soulside,"97

Soulside

1,000",5
2218,24474,krypto-gaming,"97

Krypto Gaming

1,000",5
2219,24480,zerotp,"97

ZeroTp

1,000",5
2220,24481,batcat,"97

BATCAT

1,000",5
2221,24482,dirty-dildos,"97

Dirty Dildos

1,000",5
2222,24483,teet,"97

TEET

1,000",5
2223,24484,infinity-cs-go,"97

Infinity CS:GO

1,000",5
2224,24485,rektumriderss,"97

Rektumrider§

1,000",5
2225,24486,black-on-inside,"97

Black on inside

1,000",5
2226,24487,fuckin-5,"97

Fuckin'5

1,000",5
2227,24488,to-the-top,"97

To The Top

1,000",5
2228,24490,piter-online,"97

PiTER-ONLiNE

1,000",5
2229,24491,ts-netteux,"97

TS Netteux

1,000",5
2230,24492,obscene-esports,"97

Obscene-eSports

1,000",5
2231,24494,motes,"97

MOTES

1,000",5
2232,24495,tortues-ninja,"97

Tortues Ninja

1,000",5
2233,24496,raeg,"97

RAEG

1,000",5
2234,24497,ilovetw,"97

Ilovetw

1,000",5
2235,24498,pentagram,"97

PentagraM

1,000",5
2236,24499,shaaveji,"97

SHAAVEJI

1,000",5
2237,24500,pro-era,"97

Pro Era

1,000",5
2238,24502,animus,"97

aNimus

1,000",5
2239,24503,csmines,"97

CSMines

1,000",5
2240,24506,ymcsw,"97

YMCSW

1,000",5
2241,24507,incognito,"97

Incognito

1,000",5
2242,24508,phantoms-esports-club,"97

Phantoms eSports Club

1,000",5
2243,24509,los-mariachis,"97

Los Mariachis

1,000",5
2244,24510,doges-gg,"97

Doges.GG

1,000",5
2245,24524,lddm-e-sports,"97

LDDM e-Sports

1,000",5
2246,24526,north-cs,"97

North.cs

1,000",5
2247,24527,z0000,"97

Z0000

1,000",5
2248,24528,clan-mystik2,"97

Clan-Mystik2

1,000",5
2249,24529,nexus-experience,"97

Nexus-Experience

1,000",5
2250,24534,aimerzz,"97

AIMERZZ

1,000",5
2251,24536,inet,"97

iNET

1,000",5
2252,24537,heavystompers,"97

Heavystompers

1,000",5
2253,24538,blackmice,"97

BlackMICE

1,000",5
2254,24544,team-cypher,"97

Team Cypher

1,000",5
2255,24545,3p-esports,"97

3P-Esports

1,000",5
2256,24546,zero-damage,"97

Zero Damage

1,000",5
2257,24547,brewtopia-esports,"97

Brewtopia eSports

1,000",5
2258,24548,tris-sviitras,"97

TRIS SVIITRAS

1,000",5
2259,24549,bfs,"97

BFS

1,000",5
2260,24557,invisible-wings,"97

Invisible Wings

1,000",5
2261,24558,dare2dream,"97

Dare2Dream

1,000",5
2262,24559,go-easy,"97

Go Easy

1,000",5
2263,24560,legions-of-doom,"97

Legions of Doom

1,000",5
2264,24561,webreakteams,"97

WeBreakTeams

1,000",5
2265,24562,blitz-gaming,"97

Blitz Gaming

1,000",5
2266,24564,a3,"97

A3

1,000",5
2267,24566,entity-gold,"97

Entity.Gold

1,000",5
2268,24567,the-council,"97

The Council

1,000",5
2269,24573,online-stars,"97

Online Stars

1,000",5
2270,24578,entity-blue,"97

Entity.Blue

1,000",5
2271,24588,rplmix,"97

rplmix

1,000",5
2272,24590,planetenog,"97

PlanetenOG

1,000",5
2273,24597,zermagi,"97

ZermaGi

1,000",5
2274,24599,newnature,"97

newNATURE

1,000",5
2275,24601,pichau-e-sports,"97

Pichau e-Sports

1,000",5
2276,24602,toggletony,"97

ToggleTony

1,000",5
2277,24603,i-love-nana,"97

i love nana

1,000",5
2278,24604,smecta-africa,"97

SMECTA AFRICA

1,000",5
2279,24609,team-brave-soldiers-cs,"97

Team Brave Soldiers CS

1,000",5
2280,24614,ezmarket-org,"97

EZmarket.org

1,000",5
2281,24615,trepunktnoll,"97

Trepunktnoll

1,000",5
2282,24616,hskontoret,"97

HsKontoret

1,000",5
2283,24628,kun-jyder,"97

Kun Jyder

1,000",5
2284,24636,thebeasts,"97

thebeasts

1,000",5
2285,24676,gayniggaesports,"97

GayNiggaEsports

1,000",5
2286,24680,the-legion,"97

THE LEGION

1,000",5
2287,24694,slovenska-a-ceska-elita,"97

Slovenska a Ceska Elita

1,000",5
2288,24848,eclipse-go,"97

Eclipse GO

1,000",5
2289,24849,evl,"97

evL

1,000",5
2290,24850,neckbeard-gaming,"97

Neckbeard Gaming

1,000",5
2291,24851,team-tekkin,"97

Team TEKKIN

1,000",5
2292,24866,kung-fu-pandits,"97

Kung Fu Pandits

1,000",5
2293,24895,team-midknights,"97

Team MidKnights

1,000",5
2294,24903,ichorous,"97

Ichorous

1,000",5
2295,24904,nativ,"97

NATIV

1,000",5
2296,24905,hardcore,"97

HARDCORE

1,000",5
2297,24907,fragsport,"97

Fragsport

1,000",5
2298,24908,tainted-black,"97

Tainted Black

1,000",5
2299,24910,leonid-gaming,"97

Leonid Gaming

1,000",5
2300,24911,team-tbd,"97

Team TBD

1,000",5
2301,25244,ice-e-sports-club,"97

Ice E-sports Club

1,000",5
2302,25245,solutions,"97

Solutions

1,000",5
2303,25246,wrist-art-gaming,"97

Wrist Art Gaming

1,000",5
2304,25308,team-instinct,"97

Team Instinct

1,000",5
2305,25393,enzimatik-gaming,"97

Enzimatik Gaming

1,000",5
2306,25423,a2-sports,"97

A2 Sports

1,000",5
2307,25547,upgaming,"97

UPGaming

1,000",5
2308,25646,zentralis,"97

Zentralis

1,000",5
2309,25675,nexus-nordic,"97

Nexus Nordic

1,000",5
2310,25686,teamarvaikheer,"97

TeamArvaikheer

1,000",5
2311,25715,teamextrme,"97

TEAMextrme

1,000",5
2312,25755,caedo,"97

Caedo

1,000",5
2313,25756,accrue-gaming,"97

Accrue Gaming

1,000",5
2314,25774,mercenaries,"97

Mercenaries

1,000",5
2315,25775,1percent-academy,"97

1Percent Academy

1,000",5
2316,25776,zeez,"97

Zeez

1,000",5
2317,25777,mmg-ftr,"97

MMG.FTR

1,000",5
2318,25780,goodguys,"97

GoodGuys

1,000",5
2319,25781,lnc,"97

LNC

1,000",5
2320,25782,siberius-gg,"97

Siberius.GG

1,000",5
2321,25783,velspro,"97

VELSPRO

1,000",5
2322,25824,en-av-de-lette,"97

En av de lette

1,000",5
2323,25837,fortitude-gaming,"97

Fortitude Gaming

1,000",5
2324,25849,faith-esports,"97

Faith eSports

1,000",5
2325,25904,lightspeed-esports,"97

Lightspeed Esports

1,000",5
2326,25920,parasyte,"97

Parasyte

1,000",5
2327,25942,mazecube,"97

MaZeCuBe

1,000",5
2328,25947,dragon-slayer-team-h,"97

Dragon Slayer Team H

1,000",5
2329,26015,sun,"97

Sun!

1,000",5
2330,26060,netizen-esports,"97

Netizen eSports

1,000",5
2331,26118,rough-times,"97

Rough Times

1,000",5
2332,26121,sharkles,"97

SharkleS

1,000",5
2333,26267,nadvens-team,"97

Nadvens Team

1,000",5
2334,26270,southeasters,"97

SouthEasters

1,000",5
2335,26275,team-monkey-s,"97

Team Monkey’s

1,000",5
2336,26283,magic-stars,"97

Magic Stars

1,000",5
2337,26284,o7q1-wolves,"97

o7q1_wolves

1,000",5
2338,26285,royal-bandits-black,"97

Royal Bandits Black

1,000",5
2339,26286,generation-digital,"97

Generation Digital

1,000",5
2340,26287,tunisia-with-love,"97

TUNISIA WITH LOVE

1,000",5
2341,26288,no-relation-team,"97

No Relation Team

1,000",5
2342,26289,drinkpizza,"97

drinkpizza!

1,000",5
2343,26290,demonlaget,"97

demonlaget

1,000",5
2344,26291,bjestvata,"97

Bjestvata

1,000",5
2345,26292,wod,"97

WOD

1,000",5
2346,26704,death-esport,"97

Death eSport

1,000",5
2347,26706,true-blue-esports,"97

True Blue Esports

1,000",5
2348,26844,zer0-expectations,"97

Zer0 Expectations

1,000",5
2349,26893,foxfire-gaming,"97

FoxFire Gaming

1,000",5
2350,27044,nada-e-sports,"97

NaDa E-Sports

1,000",5
2351,27077,lange-jassen-gang,"97

Lange Jassen Gang

1,000",5
2352,27207,mameluke,"97

Mameluke

1,000",5
2353,27220,nara-gaming,"97

NARA Gaming

1,000",5
2354,27256,team-kill-first,"97

Team_kill-First

1,000",5
2355,27448,ex-counter-logic-gaming,"97

ex-Counter Logic Gaming

1,000",5
2356,27464,ex-dark-sided,"97

ex-Dark Sided

1,000",5
2357,27470,garuda,"97

Garuda

1,000",5
2358,27539,vencety-esports,"97

Vencety eSports

1,000",5
2359,27585,kritconfirm-csgo,"97

KritConfirm.CSGO

1,000",5
2360,27615,uncrowned-kings,"97

Uncrowned KINGS

1,000",5
2361,27637,nation-5,"97

Nation 5

1,000",5
2362,27793,friends,"97

Friends

1,000",5
2363,27794,skillside,"97

Skillside

1,000",5
2364,27801,nem-viu,"97

Nem Viu

1,000",5
2365,27802,onfire,"97

ONFIRE

1,000",5
2366,27974,boysofcellblock,"97

boysofcellblock

1,000",5
2367,28034,optimisticcs,"97

OptimisticCS

1,000",5
2368,28171,team-wardogs,"97

Team Wardogs

1,000",5
2369,28222,roshock-gaming,"97

RoShock Gaming

1,000",5
2370,28292,sk-i-ll-er,"97

=Sk.i-ll.er=

1,000",5
2371,28341,super-lucky-rushers,"97

SUPER LUCKY RUSHERS

1,000",5
2372,28347,jyderne-og-asger,"97

Jyderne og Asger

1,000",5
2373,28365,crysix-esports,"97

Crysix Esports

1,000",5
2374,28366,swarmio-gg,"97

Swarmio.GG

1,000",5
2375,28367,nsic,"97

NSIC

1,000",5
2376,28395,centrelink-esc,"97

CentreLink ESC

1,000",5
2377,28396,centrelink-esc-fe,"97

CentreLink ESC FE.

1,000",5
2378,28404,jumanji,"97

Jumanji

1,000",5
2379,28405,muppet-gaming,"97

Muppet Gaming

1,000",5
2380,28416,make-money-not-friends,"97

Make Money Not Friends

1,000",5
2381,28417,musis-mirit-na-telo,"97

Musíš Mířit Na Tělo

1,000",5
2382,28470,cafardinho-esport,"97

Cafardinho Esport

1,000",5
2383,28471,aaawp,"97

*aAawp*

1,000",5
2384,28472,free-agent,"97

FREE AGENT

1,000",5
2385,28550,autistimatic,"97

AUTISTIMATIC

1,000",5
2386,28551,lasttry,"97

Lasttry

1,000",5
2387,28552,julefar,"97

JuleFar

1,000",5
2388,28553,losfilflas,"97

LosFilflas

1,000",5
2389,28562,godlike-esports,"97

Godlike eSports

1,000",5
2390,28563,morior,"97

morior

1,000",5
2391,28565,shark33,"97

shark33

1,000",5
2392,28566,daisukefanclub,"97

DaisukeFanclub

1,000",5
2393,28567,fire-extinguisher,"97

Fire Extinguisher

1,000",5
2394,28568,thailandany1,"97

ThailandAny1

1,000",5
2395,28569,timingpro,"97

timingPRO

1,000",5
2396,28570,rising-runners,"97

Rising-Runners

1,000",5
2397,28571,wolfforce,"97

WolfForce

1,000",5
2398,28574,stif-cex-with-joe,"97

Stif CeX With Joe

1,000",5
2399,28575,enclave,"97

Enclave

1,000",5
2400,28594,ex-espada,"97

ex-Espada

1,000",5
2401,28636,wombats,"97

wOmbats

1,000",5
2402,28637,sausages-on-bred,"97

Sausages on Bred

1,000",5
2403,28638,extricity,"97

Extricity

1,000",5
2404,28674,exoskeleton,"97

Exoskeleton

1,000",5
2405,28766,ayyyyy-lmao,"97

AYYYYY LMAO

1,000",5
2406,28767,some-assembly-required,"97

Some Assembly Required

1,000",5
2407,28768,junck,"97

JUNCK

1,000",5
2408,28976,psykologerna,"97

Psykologerna

1,000",5
2409,28986,team-bandit5,"97

Team Bandit5

1,000",5
2410,29038,smooth-criminals-academy,"97

Smooth Criminals Academy

1,000",5
2411,29113,team-luminary,"97

Team Luminary

1,000",5
2412,29114,pat-s-money-crew,"97

Pat's Money Crew

1,000",5
2413,29153,vns-gaming,"97

VNS Gaming

1,000",5
2414,29165,de-impalers,"97

de_impalers

1,000",5
2415,29166,etttvatre,"97

Etttvåtre

1,000",5
2416,29218,20cm,"97

20cm

1,000",5
2417,29295,ak-gaming,"97

AK Gaming

1,000",5
2418,29296,noholedonut,"97

NoHoleDonut

1,000",5
2419,29297,they-don-t-know,"97

They Don't Know

1,000",5
2420,29313,frisky-gets-carried-v3,"97

Frisky Gets Carried v3

1,000",5
2421,29314,astral,"97

Astral

1,000",5
2422,29315,dare-rising,"97

Dare Rising

1,000",5
2423,29316,xgr-x,"97

XGR-X

1,000",5
2424,29323,overpowered,"97

Overpowered

1,000",5
2425,29387,stigma-esports,"97

Stigma Esports

1,000",5
2426,29434,kebab-3000,"97

KEBAB 3000

1,000",5
2427,29435,epi-c-tout,"97

EPI C TOUT

1,000",5
2428,29441,phaze8gaming,"97

PHAZE8GAMING

1,000",5
2429,29449,the-suspects,"97

The Suspects

1,000",5
2430,29747,lightning-bolt,"97

Lightning Bolt

1,000",5
2431,29752,lastreetzer,"97

lastreetzer

1,000",5
2432,29765,colossal-esports,"97

COLOSSAL ESPORTS

1,000",5
2433,29769,team-q3,"97

Team Q3

1,000",5
2434,29777,nordic-hounds,"97

Nordic Hounds

1,000",5
2435,29873,prestige,"97

Prestige

1,000",5
2436,29916,ranas-raenys,"97

Ranas Raenys

1,000",5
2437,29933,especial-esports,"97

eSpecial eSports

1,000",5
2438,29952,athletico-academy,"97

Athletico Academy

1,000",5
2439,29953,the-trash-pandas,"97

The Trash Pandas

1,000",5
2440,29954,funkay-monkays,"97

Funkay Monkays

1,000",5
2441,29955,plusvee,"97

plusvee

1,000",5
2442,30062,sentry-gaming,"97

Sentry Gaming

1,000",5
2443,30127,severe,"97

Severe

1,000",5
2444,30129,wrg-aspire,"97

WRG Aspire

1,000",5
2445,30130,berzerk-gaming,"97

BerZerK Gaming

1,000",5
2446,30131,pixel-hunters,"97

Pixel Hunters

1,000",5
2447,30166,unready,"97

unready

1,000",5
2448,30278,empire-black,"97

Empire Black

1,000",5
2449,30283,toxicc-field-family,"97

Toxicc Field Family

1,000",5
2450,30300,izako-tigers,"97

Izako Tigers

1,000",5
2451,30515,mistak3z,"97

MiSTaK3Z

1,000",5
2452,30589,kembers,"97

Kembers

1,000",5
2453,30646,dogma-e-sports,"97

Dogma E-Sports

1,000",5
2454,30683,elisyum,"97

EliSyum

1,000",5
2455,30703,thunderoface,"97

ThunderofAce

1,000",5
2456,30761,sorby-academy-wrong,"97

Sorby Academy -WRONG

1,000",5
2457,30869,dks-extra,"97

dks.extra

1,000",5
2458,30870,jie,"97

兄弟网咖

1,000",5
2459,30871,hy-strive,"97

hy.strive

1,000",5
2460,30872,noname-gaming,"97

Noname.Gaming

1,000",5
2461,30873,dream-of-life,"97

Dream、of、Life

1,000",5
2462,30874,ridog,"97

Ridog

1,000",5
2463,30877,yacht,"97

yacht

1,000",5
2464,30878,watchdog,"97

WATCHDOG

1,000",5
2465,30879,ganla-nanning,"97

GanLa Nanning

1,000",5
2466,30880,ready-player-one,"97

Ready.Player.One

1,000",5
2467,30881,mao-ying-peng-hua-ying-peng-luan,"97

红鲤鱼与绿鲤鱼与驴

1,000",5
2468,30882,gy-gaming,"97

GY.GAMING

1,000",5
2469,30913,silakkapvp,"97

SilakkaPvP

1,000",5
2470,30936,us1,"97

US1

1,000",5
2471,30957,si-chang,"97

九江萝卜饼

1,000",5
2472,30958,xie,"97

秋海岸

1,000",5
2473,30959,ctg-club,"97

CTG.Club

1,000",5
2474,30960,gaming,"97

哼儿Gaming

1,000",5
2475,30961,hg-united,"97

HG.United

1,000",5
2476,30971,b-beasts,"97

B-beasts

1,000",5
2477,30972,ogn,"97

OGN

1,000",5
2478,30973,fx,"97

FX

1,000",5
2479,30986,sentury,"97

Sentury

1,000",5
2480,31044,team-bluewolves,"97

Team BlueWolves

1,000",5
2481,31047,team-smooya,"97

Team smooya

1,000",5
2482,31048,team-rain,"97

Team rain

1,000",5
2483,31063,adriatic-team,"97

Adriatic Team

1,000",5
2484,31127,ready,"97

READY

1,000",5
2485,31237,cb-online-esport,"97

CB.Online Esport

1,000",5
2486,31239,cb-online-esport,"97

CB.Online Esport

1,000",5
2487,31318,the-secret-evil-five,"97

The Secret Evil Five

1,000",5
2488,31366,psikoesport,"97

PSIKOeSport

1,000",5
2489,31398,luxor-esports,"97

Luxor Esports

1,000",5
2490,31400,rurnbles-esport,"97

Rurnbles eSport

1,000",5
2491,31401,benzin,"97

BENZIN

1,000",5
2492,31402,hentaiweeaboomasterl,"97

HentaiWeeabooMasterL

1,000",5
2493,31493,old-school,"97

Old School

1,000",5
2494,31494,nemesis-fe,"97

Nemesis FE

1,000",5
2495,31567,emonkeyz,"97

eMonkeyz

1,000",5
2496,31603,rangsit-e-sport,"97

Rangsit E-Sport

1,000",5
2497,31604,abac-esports,"97

ABAC Esports

1,000",5
2498,31605,kku-esports,"97

KKU Esports

1,000",5
2499,31606,ku-league,"97

KU-League

1,000",5
2500,31607,mut-e-sports,"97

MUT E-Sports

1,000",5
2501,31608,buu-esports,"97

BUU Esports

1,000",5
2502,31620,zloplay,"97

ZLOPLAY

1,000",5
2503,31688,evolution,"97

eVolution

1,000",5
2504,31755,invectus,"97

INVECTUS

1,000",5
2505,31818,the-mad-vipers,"97

The Mad Vipers

1,000",5
2506,31853,the-gamers,"97

the gamers

1,000",5
2507,31859,straight-outta-redhero,"97

Straight Outta RedHero

1,000",5
2508,31918,we,"97

中国最强干拉

1,000",5
2509,31919,team-gravity,"97

Team Gravity

1,000",5
2510,31927,team-divitus,"97

Team Divitus

1,000",5
2511,31944,rlylarge,"97

RlyLarge

1,000",5
2512,32003,instict,"97

Instict

1,000",5
2513,32085,team-esport-partner,"97

Team Esport Partner

1,000",5
2514,32119,colonial-esports,"97

Colonial eSports

1,000",5
2515,32167,teamwoof,"97

TeamWoof

1,000",5
2516,32279,cybet-l33t,"97

cybet_l33t

1,000",5
2517,32408,riqqi-owns-u,"97

riqqi owns u

1,000",5
2518,32473,acide,"97

Acide

1,000",5
2519,32821,silentiger,"97

SilenTigeR

1,000",5
2520,32823,team-modum,"97

Team Modum

1,000",5
2521,32976,wind-of-changes,"97

Wind of Changes

1,000",5
2522,33154,sixers-gaming,"97

SIXERS Gaming

1,000",5
2523,33360,adamantly-team,"97

Adamantly Team

1,000",5
2524,33383,sons-of-scoots,"97

Sons of Scoots

1,000",5
2525,33420,liminka,"97

liminka

1,000",5
2526,33421,team-rotw,"97

Team ROTW

1,000",5
2527,33510,ownagio,"97

Ownagio

1,000",5
2528,33541,volta7,"97

Volta7

1,000",5
2529,33615,single-daddy,"97

Single Daddy

1,000",5
2530,33628,altplay,"97

AltPlay

1,000",5
2531,33644,pangea-dragons,"97

PanGea Dragons

1,000",5
2532,33645,team-ingame-academy,"97

Team-ingame Academy

1,000",5
2533,33684,lanproven,"97

lanproven

1,000",5
2534,33739,nextviygraem,"97

NextViyGraem

1,000",5
2535,33769,granderek,"97

Granderek

1,000",5
2536,33770,the-almighty-soldiers,"97

The almighty Soldiers

1,000",5
2537,33791,tempo,"97

Tempo

1,000",5
2538,33793,galna-gamers,"97

galna gamers

1,000",5
2539,33796,ratvi,"97

RATVI

1,000",5
2540,33799,team-turtle,"97

Team Turtle

1,000",5
2541,33801,feral-esports,"97

FERAL Esports

1,000",5
2542,33802,foreseen,"97

Foreseen

1,000",5
2543,33808,augchamp-esports,"97

AugChamp Esports

1,000",5
2544,33824,futurista-gaming,"97

Futurista Gaming

1,000",5
2545,33854,amarok,"97

Amarok

1,000",5
2546,33857,main-awp,"97

Main AWP

1,000",5
2547,33955,pololocosquad,"97

POLOLOCOSQUAD

1,000",5
2548,34046,ex-mc,"97

ex-MC

1,000",5
2549,34050,trust-universe,"97

Trust Universe

1,000",5
2550,34051,ex-lilmix,"97

ex-Lilmix

1,000",5
2551,34052,cigg-innan-match,"97

cigg innan match

1,000",5
2552,34054,wine-and-rain,"97

Wine and Rain

1,000",5
2553,34055,mixitt,"97

mixitt

1,000",5
2554,34056,astral-vikings,"97

Astral Vikings

1,000",5
2555,34057,hahaprank,"97

HAHAprank

1,000",5
2556,34060,immunedropouts,"97

ImmuNeDropOuts

1,000",5
2557,34080,raions,"97

Raions

1,000",5
2558,34152,myrevenge-e-v-dk,"97

myRevenge e.V. dk

1,000",5
2559,34201,carnation,"97

Carnation

1,000",5
2560,34313,4xduurder,"97

4xDuurder

1,000",5
2561,34314,drochmondo,"97

Drochmondo

1,000",5
2562,34329,dgamers,"97

dGamers

1,000",5
2563,34330,blue-revision,"97

Blue Revision

1,000",5
2564,34462,ex-london-esports,"97

ex-London Esports

1,000",5
2565,34467,chemicalrush,"97

ChemicalRush

1,000",5
2566,34470,old-dream,"97

Old Dream

1,000",5
2567,34472,infusion-gaming,"97

Infusion Gaming

1,000",5
2568,34475,reaperz-esports,"97

Reaperz eSports

1,000",5
2569,34477,egn-female,"97

EGN Female

1,000",5
2570,34535,alpha-female,"97

Alpha female

1,000",5
2571,34547,starwish-e-sports,"97

Starwish E-Sports

1,000",5
2572,34712,godbrand,"97

GODBRAND

1,000",5
2573,34768,2ez-academy,"97

2ez Academy

1,000",5
2574,34951,agarthas,"97

Agarthas

1,000",5
2575,34952,cephei,"97

Cephei

1,000",5
2576,35070,17bj-gaming,"97

17bj Gaming

1,000",5
2577,35081,rova,"97

Rova

1,000",5
2578,35368,polish-dynamite,"97

Polish Dynamite

1,000",5
2579,35369,rockstar,"97

ROCKSTAR

1,000",5
2580,35370,fragmasters-toxic,"97

FRAGMASTERS TOXiC

1,000",5
2581,35371,rumix,"97

RUMIX

1,000",5
2582,35372,vonderfuf,"97

vonderfuf

1,000",5
2583,35373,abcd,"97

abcd

1,000",5
2584,35374,envize,"97

enVize

1,000",5
2585,35375,team-mude,"97

Team Müde

1,000",5
2586,35376,again,"97

AGAiN

1,000",5
2587,35380,trill,"97

Trill

1,000",5
2588,35381,elements-gaming,"97

elements gaming

1,000",5
2589,35424,cs-goetter,"97

CS:GOetter

1,000",5
2590,35425,gaskungen,"97

gaskungeN

1,000",5
2591,35430,nevr-givup,"97

nevr givup

1,000",5
2592,35431,1gskills,"97

1Gskills

1,000",5
2593,35432,winning-is-everything,"97

WINNING IS EVERYTHING

1,000",5
2594,35452,esuba-intel,"97

eSuba.INTEL !

1,000",5
2595,35458,eastern-wizards,"97

Eastern Wizards

1,000",5
2596,35459,milf-goes-europe,"97

MILF GOES EUROPE

1,000",5
2597,35557,bio-quantum,"97

<Bio.quantum>

1,000",5
2598,35563,f4-gaming,"97

F4.Gaming

1,000",5
2599,35598,toesports,"97

ToEsports

1,000",5
2600,35644,pokemonband,"97

Pokemonband

1,000",5
2601,35742,teamwin,"97

TeamWin

1,000",5
2602,35743,lolzteam1337,"97

lolzteam1337

1,000",5
2603,35802,ex-airborne,"97

ex-Airborne

1,000",5
2604,35832,teamwin,"97

TeamWin

1,000",5
2605,35833,teamwin,"97

TeamWin

1,000",5
2606,35848,overpowering,"97

OverPowering

1,000",5
2607,35867,ninja-origins,"97

Ninja Origins

1,000",5
2608,35870,teamwin,"97

TEAMWIN

1,000",5
2609,35934,12,"97

12

1,000",5
2610,35936,iw4,"97

Iw4

1,000",5
2611,35963,gggggg,"97

gggggg

1,000",5
2612,36001,saves-esports-old,"97

Saves eSports(old)

1,000",5
2613,36007,mikojo,"97

Mikojo

1,000",5
